"Javadkhan Pathan",Gujarat,Navsari,574,0.04,"Yuva Sarkar",35,"8th Pass",725000,0,"",Business
"Jitendrabhai Premnath Mishra",Gujarat,Navsari,540,0.04,"Sanyukt Vikas Party",49,Graduate,1118952,0,"","Machinery And Broker"
"Pasvan Virendra",Gujarat,Navsari,497,0.04,"Bharatiya Bahujan Congress",49,"10th Pass",826000,0,"","Service And Social Worker"
"Sharma Rajmal Mohanlal (gabbar)",Gujarat,Navsari,570,0.04,"Svatantra Bharat Satyagrah Party",37,"8th Pass",389183,0,"",Business
"Shriprakash Shukla",Gujarat,Navsari,613,0.05,"Bhartiya Shakti Chetna Party",48,"12th Pass",1411694,650000,"",Carpenter
"Sachin G. Kinda",Gujarat,Navsari,811,0.06,"Rashtriya Nav Nirman Bharat Party",,,,,,
Hiramaniben,Gujarat,Navsari,3016,0.23,"Rashtriya Samaj Paksha",32,"8th Pass",186000,1300000,"","Business -Beauty Parlor"
"Anishbhai Gaffarbhai Bhimani (ganibhai)",Gujarat,Navsari,1049,0.08,Independent,62,"10th Pass",150000,0,"",Business
"Khan Heenabegum Kamruddin",Gujarat,Navsari,1745,0.13,Independent,38,Graduate,5190000,0,"","social Worker"
"Govindbhai Laxmanbhai Rathod",Gujarat,Navsari,4195,0.32,Independent,62,"5th Pass",1765000,230000,"","Auto Driver"
"Chandansinh Shivvadansinh Thakur",Gujarat,Navsari,5984,0.46,Independent,,,,,,
"Chauhan Nileshkumar",Gujarat,Navsari,2917,0.22,Independent,43,"Graduate Professional",2105497,92319,504,"LIC.Agent (From October 2018)"
"Javid Ahmad Shekh",Gujarat,Navsari,2480,0.19,Independent,35,Illiterate,250000,0,114|188,Business
"Jain Rajendrakumar Anilkumar",Gujarat,Navsari,2104,0.16,Independent,32,"Post Graduate",534450,0,"",Business
"Patel Navinkumar Shankarbhai",Gujarat,Navsari,597,0.05,Independent,,,,,,
"Ramjan Mansuri - Patrakar",Gujarat,Navsari,577,0.04,Independent,,,,,,
"Shaikh Saeed Inayat Patrakar",Gujarat,Navsari,1029,0.08,Independent,25,"10th Pass",210000,0,"",Journalist
"Shekh Hamid Ramjan",Gujarat,Navsari,663,0.05,Independent,57,Literate,75000,0,332|336|143|147|149|186|427,Business
"Saiyad Mehmud Ahmad",Gujarat,Navsari,797,0.06,Independent,61,"10th Pass",258400,0,"",Journalist
"Sohilkhan Hashimkhan (sohil Panchar)",Gujarat,Navsari,1497,0.11,Independent,33,"5th Pass",250000,0,"",Business
Nota,Gujarat,Navsari,9033,0.69,"None of the Above",,,,,,
"Dr. Kirit P. Solanki",Gujarat,"Ahmedabad West",641622,64.35,"Bharatiya Janata Party",69,"Post Graduate",89474039,0,"","Tabibi Doctor"
"Tribhovandas Karsandas Vaghela",Gujarat,"Ahmedabad West",10028,1.01,"Bahujan Samaj Party",66,"8th Pass",5354000,0,"",Retired
"Raju Parmar",Gujarat,"Ahmedabad West",320076,32.1,"Indian National Congress",68,Graduate,262997727,18943977,"","Social Worker And Pensioner"
"Chauhan Harishbhai Jethabhai",Gujarat,"Ahmedabad West",2063,0.21,"Rashtriya Power Party",40,"Graduate Professional",3293451,0,"",Lawyer
"Jadav Ulpesh Jayantilal",Gujarat,"Ahmedabad West",725,0.07,"Peoples Party of India (Democratic)",37,"Post Graduate",3666184,3116079,"","Job ( Manager Sales) Toyota Suso Recycling Management India Pvt Ltd"
"Dipika Jitendrakumar Sutaria",Gujarat,"Ahmedabad West",615,0.06,"Manvadhikar National Party",49,"12th Pass",25570000,0,"",NIL
"Vaghela Ashwinbhai Amrutbhai",Gujarat,"Ahmedabad West",1395,0.14,"Bhartiya Tribal Party",37,"8th Pass",492329,0,"","Private Job"
"Vedubhai Kautikbhai Sirasat",Gujarat,"Ahmedabad West",1055,0.11,"Ambedkarite Party of India",47,"8th Pass",3300,0,"","Rickshaw Driver"
"Solanki Chiragbhai Somabhai",Gujarat,"Ahmedabad West",524,0.05,"Jan Satya Path Party",59,"Graduate Professional",447440,0,"","Retired Gujarat Government Employee"
"Harshadkumar Laxmanbhai Solanki",Gujarat,"Ahmedabad West",621,0.06,"Right to Recall Party",28,"10th Pass",149586,0,"","Private Job"
"Bhitora Bhavesh Chimanbhai",Gujarat,"Ahmedabad West",810,0.08,Independent,34,"12th Pass",66000,21000,"",""
"Malhotra Pankajkumar Dayabhai (doctor Saheb)",Gujarat,"Ahmedabad West",1420,0.14,Independent,45,"Graduate Professional",4000,0,"","Social Worker And Political Activist"
"Mahedia Mahendrabhai Parsottamdas",Gujarat,"Ahmedabad West",1351,0.14,Independent,62,Graduate,14182000,400000,294,"House Wife"
Nota,Gujarat,"Ahmedabad West",14719,1.48,"None of the Above",,,,,,
"Jyoti Nand Dubey",Chhattisgarh,Korba,497061,43.72,"Bharatiya Janata Party",52,"10th Pass",17097616,295672,"","Agriculturist, Small Business Man"
"Jyotsna Charandas Mahant",Chhattisgarh,Korba,523410,46.03,"Indian National Congress",65,"Post Graduate",150639697,0,"","Farming and Social Work"
"Parmit Singh",Chhattisgarh,Korba,15880,1.4,"Bahujan Samaj Party",45,"12th Pass",6504950,840000,"",Business
"Chandra Bhushan Kanwar Adhivakta L L M",Chhattisgarh,Korba,3965,0.35,"Ambedkarite Party of India",41,"Post Graduate",35600,0,"","Advocate Business"
"Tuleshwar Hirasingh Markam",Chhattisgarh,Korba,37417,3.29,"Gondvana Gantantra Party",45,"Graduate Professional",2713663,0,"","Agriculture and Advocate"
"Raj Kumar Yadav",Chhattisgarh,Korba,1986,0.17,"Bhartiya Panchyat Party",67,"Post Graduate",14078261,0,"",Pensioner
"Rajesh Pandey",Chhattisgarh,Korba,3085,0.27,"Bharat Bhoomi Party",43,"8th Pass",1858000,439000,"",Priest
"Lilambar Singh",Chhattisgarh,Korba,2910,0.26,"Bhartiya Tribal Party",58,"Post Graduate",20495882,0,"","Retired From Assistant Commissioner Commercial Tax Post"
"Suman Lal Khande",Chhattisgarh,Korba,2987,0.26,"Rashtriya Jansabha Party",42,"5th Pass",620270,0,"","Diesel Motor Mechanic"
"Deepak Sahu",Chhattisgarh,Korba,3703,0.33,Independent,33,"Post Graduate",15668237,0,"","Social Service and Agriculture"
"Pramod Kumar Sharma",Chhattisgarh,Korba,4798,0.42,Independent,60,"12th Pass",12197539,5600000,"","Retd. Balko, Pension & Bank Interest"
"Ramdayal Uraon",Chhattisgarh,Korba,6801,0.6,Independent,58,"10th Pass",5000,0,"",Labour
"Lakhan Lal Dewangan",Chhattisgarh,Korba,13695,1.2,Independent,44,"10th Pass",1874834,0,"",Business
Nota,Chhattisgarh,Korba,19305,1.7,"None of the Above",,,,,,
"Khilesh Kumar Sahu Alias Khileshwar",Chhattisgarh,Raipur,10597,0.76,"Bahujan Samaj Party",29,"12th Pass",5485100,1746536,"","Building Material Supplier"
"Pramod Dubey",Chhattisgarh,Raipur,489664,35.07,"Indian National Congress",53,"Post Graduate",64682454,8599446,"","Business and Agricultural"
"Sunil Kumar Soni",Chhattisgarh,Raipur,837902,60.01,"Bharatiya Janata Party",57,Graduate,46068126,2482214,"","Rukmini Jewellers (Proprietor) & Agriculture"
"Ajay Chakole",Chhattisgarh,Raipur,4422,0.32,"Gondvana Gantantra Party",50,Graduate,35914072,0,"","Consultancy and Business"
"Ikram Saifi",Chhattisgarh,Raipur,1495,0.11,"Ambedkarite Party of India",52,Literate,60000000,7095310,"",Business
"Chhabi Lal Kanwar",Chhattisgarh,Raipur,817,0.06,"Bhartiya Shakti Chetna Party",40,"12th Pass",8354152,0,"",Agriculture
"Tameshwar Sahu",Chhattisgarh,Raipur,762,0.05,"Bhartiya Kisan Party",28,"5th Pass",3469500,90000,"",Agriculture
"Devki Dubey (sandhya)",Chhattisgarh,Raipur,788,0.06,"Republican Party of India (A)",51,"10th Pass",3450000,1000000,"","Tailoring Business"
"Devendra Kumar Patil",Chhattisgarh,Raipur,1469,0.11,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",37,Graduate,24000,0,"","Private Job"
"Banmali Chhura",Chhattisgarh,Raipur,1069,0.08,"Bharatiya Bahujan Party",36,"12th Pass",228300,55500,"",Business
"Dr. Yogita Bajpai",Chhattisgarh,Raipur,1210,0.09,"Sarvodaya Bharat Party",49,Doctorate,4094998,250000,"","Coaching Class"
"Vijay Kumar Kurre",Chhattisgarh,Raipur,1744,0.12,"Rashtriya Jansabha Party",36,"12th Pass",518400,188000,"","LIC Agent"
"Advocate Shailendra Kumar Banjare",Chhattisgarh,Raipur,2802,0.2,"Shakti Sena (Bharat Desh)",42,"Post Graduate",609836000,4675000,"","Social Worker, Agriculture, Writer, Rent"
"Santosh Yadu",Chhattisgarh,Raipur,9690,0.69,Shivsena,29,"12th Pass",1425000,504000,"","Pvt. Job"
"Tarjan Jangde",Chhattisgarh,Raipur,6301,0.45,Independent,48,"12th Pass",2500000,200000,"",Agriculture
"Navin Gupta",Chhattisgarh,Raipur,5676,0.41,Independent,47,"10th Pass",71374199,20658188,"","Contractarship (Supply of Machine)"
"Pravin Jain",Chhattisgarh,Raipur,1936,0.14,Independent,54,"10th Pass",28317912,0,"","FMGG and Business"
"Pritesh Pandey",Chhattisgarh,Raipur,3829,0.27,Independent,25,"Post Graduate",383800,0,"",Business
"Manish Shrivastav",Chhattisgarh,Raipur,4035,0.29,Independent,45,"12th Pass",1811395,88000,"",Business
"Ramkrishna Verma",Chhattisgarh,Raipur,672,0.05,Independent,60,"8th Pass",15000,0,"","Agriculture Labour"
"Ramdyal Dahariya",Chhattisgarh,Raipur,467,0.03,Independent,60,"8th Pass",2069118,0,"","Agriculture & Labour"
"Rupesh Sahu",Chhattisgarh,Raipur,473,0.03,Independent,38,"10th Pass",202000,0,"",Labour
"Shankar Lal Vardani",Chhattisgarh,Raipur,887,0.06,Independent,54,Illiterate,335000,0,"",Electrician
"Sanju Kumar Yadav",Chhattisgarh,Raipur,1661,0.12,Independent,35,"10th Pass",22131,0,"","Tea Shop"
"Santosh Sahu",Chhattisgarh,Raipur,1590,0.11,Independent,29,Graduate,1026580,1045000,"","Private Job"
Nota,Chhattisgarh,Raipur,4292,0.31,"None of the Above",,,,,,
"Anil Firojiya","Madhya Pradesh",Ujjain,791663,63.21,"Bharatiya Janata Party",47,"12th Pass",26417937,3203766,"","Salary, Pension and Property Broker"
"Babulal Malviya","Madhya Pradesh",Ujjain,426026,34.01,"Indian National Congress",56,"5th Pass",2181243,1785483,309,Pensioner
"Satish Parmar","Madhya Pradesh",Ujjain,10698,0.85,"Bahujan Samaj Party",45,"12th Pass",5813661,1050000,"",Business
"Mahesh Marmat","Madhya Pradesh",Ujjain,1533,0.12,Shivsena,38,"8th Pass",2126257,0,147|294|427,"E-Riksha Driver"
"Ramchandra Parmar","Madhya Pradesh",Ujjain,940,0.08,"Bahujan Mukti Party",61,"10th Pass",1260081,0,279|337|323,"Furniture wages"
"Ambaram Parmar Chandravanshi","Madhya Pradesh",Ujjain,4877,0.39,Independent,72,"8th Pass",4016303,0,"",Agriculture
"Tilakraj Ahirwar","Madhya Pradesh",Ujjain,1438,0.11,Independent,43,Graduate,1433000,0,"","Private Company Job"
"Banesingh Parmar","Madhya Pradesh",Ujjain,1799,0.14,Independent,39,"5th Pass",109326,94341,"","Centring (Building Construction) Business"
"Dr. Sagar Solanki","Madhya Pradesh",Ujjain,3340,0.27,Independent,38,Graduate,923000,87000,"",Vaidya
Nota,"Madhya Pradesh",Ujjain,10197,0.81,"None of the Above",,,,,,
"Tariq Anwar",Bihar,Katihar,502220,44.93,"Indian National Congress",68,Graduate,119291973,582950,431|143|147|290|427,"Member Of Parliament"
"Dulal Chandra Goswami",Bihar,Katihar,559423,50.05,"Janata Dal  (United)",51,Graduate,13302734,3130766,171H|171I|174|175,"Agriculture & Social Service"
"Muhammad Shakur",Bihar,Katihar,9248,0.83,"Nationalist Congress Party",76,Graduate,6330089,65000,"",Agricultural
"Shivnandan Mandal",Bihar,Katihar,4014,0.36,"Bahujan Samaj Party",81,Literate,275788,0,"",Nil
"Abdur Rahman",Bihar,Katihar,2309,0.21,"Peoples Party of India (Democratic)",56,"12th Pass",276540,40000,"",Farmer
"Ganga Kebat",Bihar,Katihar,2937,0.26,"Rashtriya Jansambhavna Party",49,"10th Pass",288000,0,"",Farming
"Basukinath Sah",Bihar,Katihar,2633,0.24,"Bharatiya Bahujan Congress",30,"5th Pass",4000,0,"","60000/- per Year"
"Marang Hansda",Bihar,Katihar,6247,0.56,Independent,39,Others,180000,0,"","Working in Non Goverment Organisation"
"Samir Kumar Jha",Bihar,Katihar,8119,0.73,Independent,41,"12th Pass",25106000,5783943,"",Agricultural
Nota,Bihar,Katihar,20584,1.84,"None of the Above",,,,,,
"Kirti Azad",Jharkhand,Dhanbad,341040,27.22,"Indian National Congress",58,Graduate,84026755,5147100,171F|506|188|147|149|323|427|341|504|447,"Member Of Parliament (Lok Sabha ) Dharbhanga And Cricket Match Commentator"
"Pashupati Nath Singh",Jharkhand,Dhanbad,827234,66.03,"Bharatiya Janata Party",69,Graduate,27286918,0,"",Poltician
"Madhvi Singh",Jharkhand,Dhanbad,8235,0.66,"All India Trinamool Congress",41,"8th Pass",21365000,0,"",Agriculture
"Meghnath Rawani",Jharkhand,Dhanbad,4241,0.34,"Bahujan Samaj Party",47,"Graduate Professional",3662000,0,"",Advocate
"Deepak Kumar Das",Jharkhand,Dhanbad,2194,0.18,"Peoples Party of India (Democratic)",35,"12th Pass",1477000,0,"","Govt Of India Initiative"
"Mantosh Kumar Mandal",Jharkhand,Dhanbad,1635,0.13,"Amra Bangalee",72,"Post Graduate",4693000,0,"","Retired Teacher"
"Mihir Chandra Mahato",Jharkhand,Dhanbad,3004,0.24,"Ambedkarite Party of India",43,"12th Pass",631000,0,"","Business (Shop)"
"Meraj Khan",Jharkhand,Dhanbad,1453,0.12,"Samajwadi Party",40,"12th Pass",4070260,250000,379|325|506|386|341|147|148|34|149|323,Business
"Ram Lal Mahto",Jharkhand,Dhanbad,1741,0.14,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",69,Graduate,2187849,0,"","Farmer (Farming )"
"Sudhir Kumar Mahato",Jharkhand,Dhanbad,7495,0.6,"Bahujan Mukti Party",53,"Graduate Professional",14649361,390000,"","Ex. BCCL Emplyee"
"Heera Lal Shankhavar",Jharkhand,Dhanbad,1684,0.13,"All India Forward Bloc",69,"Post Graduate",9136000,25000,"","Social Worker & Teacher & Agriculture"
"Umesh Paswan",Jharkhand,Dhanbad,1967,0.16,Independent,55,Literate,179496,20000,"","Retail dealer of Coconut"
"Prem Prakash Paswan",Jharkhand,Dhanbad,2117,0.17,Independent,35,"12th Pass",602150,0,"",Business
"Bamapada Bauri",Jharkhand,Dhanbad,4135,0.33,Independent,58,"Post Graduate",3052000,0,143|341|342|353,Agriculture
"Rajesh Kumar Singh",Jharkhand,Dhanbad,11110,0.89,Independent,51,Graduate,24038468,14943313,"","Business Income From Rent"
"Lakshmi Devi",Jharkhand,Dhanbad,10876,0.87,Independent,49,Literate,332262,0,"","House Wife"
"Varun Kumar",Jharkhand,Dhanbad,4026,0.32,Independent,29,Graduate,92800,19500,"","Tution Teacher"
"Sanjay Paswan",Jharkhand,Dhanbad,3762,0.3,Independent,34,"8th Pass",50000,0,"","Wages Worker"
"K.c.singh Raj",Jharkhand,Dhanbad,1030,0.08,Independent,67,"Post Graduate",1083000,0,"","Private Job"
"Siddharth Gautam",Jharkhand,Dhanbad,9492,0.76,Independent,33,"10th Pass",17651935,0,506|307|302|341|323|504|34|120B,"Contract Business"
Nota,Jharkhand,Dhanbad,4346,0.35,"None of the Above",,,,,,
"Devaji Patel",Rajasthan,Jalore,772833,56.76,"Bharatiya Janata Party",42,"10th Pass",88332292,60936530,"","Agriculture & Parliament Member"
"Ratan Devasi",Rajasthan,Jalore,511723,37.58,"Indian National Congress",44,"12th Pass",23361271,4544357,"",Business
Kaluram,Rajasthan,Jalore,12284,0.9,"Rashtriya Rashtrawadi Party",30,"8th Pass",305000,0,"",Labor
Bhanwerlal,Rajasthan,Jalore,3344,0.25,"Bahujan Mukti Party",62,Others,10072103,0,"","Pensioner (Retired)"
"Ramprasad Jatav",Rajasthan,Jalore,3879,0.28,"Ambedkarite Party of India",63,"Post Graduate",16703000,800000,"",Pensioner
"Vijay Shree",Rajasthan,Jalore,2908,0.21,Shivsena,33,"12th Pass",32120000,0,"","Private Business"
"Kapoora Ram Meena",Rajasthan,Jalore,1314,0.1,Independent,60,"Post Graduate",46849400,3800000,"","Pensioner & Rtd. Manager PNB"
"Kheta Ram",Rajasthan,Jalore,1224,0.09,Independent,47,"12th Pass",666961,0,"",Cultivation
"Dinesh Singh",Rajasthan,Jalore,3248,0.24,Independent,27,"Post Graduate",438684,0,"","Pvt Job"
Nimbaram,Rajasthan,Jalore,2016,0.15,Independent,35,"8th Pass",92000,0,"",Labor
Bhavaram,Rajasthan,Jalore,2527,0.19,Independent,33,"Graduate Professional",886000,0,"",Advocate
"Bheraram Barar (meghwal)",Rajasthan,Jalore,3321,0.24,Independent,48,"10th Pass",6558000,0,"","Not Applicable"
Mohanlal,Rajasthan,Jalore,3466,0.25,Independent,25,"Post Graduate",21105,0,"",Labour
"Lakharam Choudhary",Rajasthan,Jalore,6333,0.47,Independent,38,"8th Pass",325000,0,"",Business
Lukaram,Rajasthan,Jalore,13485,0.99,Independent,60,Literate,5220000,300000,"",Nil
Nota,Rajasthan,Jalore,17714,1.3,"None of the Above",,,,,,
"Gitaben Patel",Gujarat,"Ahmedabad East",315504,28.26,"Indian National Congress",39,"10th Pass",40375418,3121888,332|435|452|118|143|147|149|151|152|336|427|34|120B|186|188|117|142|353,"Social Worker"
"Patel Hasmukhbhai Somabhai",Gujarat,"Ahmedabad East",749834,67.17,"Bharatiya Janata Party",58,Others,74699690,6252577,"",Business
"Vaghela Ganeshbhai Narsinhbhai",Gujarat,"Ahmedabad East",9121,0.82,"Bahujan Samaj Party",59,"12th Pass",70910239,0,"","Retired, Agriculture"
"Kadri Mohammad Sabir",Gujarat,"Ahmedabad East",628,0.06,"Ambedkar National Congress",33,"5th Pass",50000,0,"","Private Job"
"Chauhan Narendrasinh Makhatulsinh",Gujarat,"Ahmedabad East",589,0.05,"Yuva Jan Jagriti Party",51,Graduate,5310700,16071,"","Retired From Indian Army"
"Thakur Jitendrasinh Surendrasinh",Gujarat,"Ahmedabad East",705,0.06,"Loktantrik Rashrtavadi Party",33,"12th Pass",1198040,49305,"",Job
"Bhatt Sunilkumar Narendrabhai",Gujarat,"Ahmedabad East",704,0.06,"Right to Recall Party",38,"Post Graduate",2505720,0,"",Unemployed
"Manoj Premchand Gupta",Gujarat,"Ahmedabad East",604,0.05,"Sarvodaya Bharat Party",35,"8th Pass",3925000,1600000,"","Social Worker / Private Contracter"
"Mishra Arjun Ramshankar",Gujarat,"Ahmedabad East",821,0.07,"Jan Sangharsh Virat Party",27,Others,95166,161113,"","Education Classes"
"Mundra Anilkumar",Gujarat,"Ahmedabad East",635,0.06,"Lok Gathbandhan Party",40,"Graduate Professional",1839497,324958,"",Advocate
"Rajesh Maurya",Gujarat,"Ahmedabad East",1346,0.12,"Prajatantra Aadhar Party",44,"10th Pass",17796,0,"","Computer Class"
"Virat Pradip Shah",Gujarat,"Ahmedabad East",899,0.08,"Jan Satya Path Party",45,"12th Pass",14301000,798000,"",Job
"Vekariya Rushi Bharatbhai (patel)",Gujarat,"Ahmedabad East",1649,0.15,"Hindusthan Nirman Dal",25,"12th Pass",10055717,757235,"","transport Business"
"Samirbhai Rajeshkumar Upadhyay",Gujarat,"Ahmedabad East",1272,0.11,"Manvadhikar National Party",37,"8th Pass",95000,0,"","Social worker"
"Dr. Hitesh Mahendrabhai",Gujarat,"Ahmedabad East",2449,0.22,"Nirbhay Bharteey Party",38,"Graduate Professional",5466908,2133343,"",Doctor
"Atulbhai Nanubhai Kathiriya",Gujarat,"Ahmedabad East",6082,0.54,Independent,34,Graduate,2895740,33198,"","Business , Accounting"
"Chauhan Kiritbhai",Gujarat,"Ahmedabad East",3548,0.32,Independent,45,"10th Pass",2850000,0,"","Auto Driver"
"Jayswal Nareshkumar Babulal (raju Mataji)",Gujarat,"Ahmedabad East",2517,0.23,Independent,28,"10th Pass",562000,0,"","Labour work"
"Devda Dasharath Misarilal",Gujarat,"Ahmedabad East",1395,0.12,Independent,55,"5th Pass",65000,0,186|114,"Work In Crime Pen weekely News Paper"
"Pareshkumar Nanubhai Mulani",Gujarat,"Ahmedabad East",458,0.04,Independent,47,Doctorate,2100000,0,"",Publication
"Bharvad Saileshkumar Kalidas",Gujarat,"Ahmedabad East",573,0.05,Independent,42,"8th Pass",3590000,1800000,323|114,"Farming & Animal Husbandry"
"Mahesh Prabhudas Ahuja",Gujarat,"Ahmedabad East",1791,0.16,Independent,57,Others,11137240,1528108,"",Retired
"Mishra Rajkumar Malekchand",Gujarat,"Ahmedabad East",534,0.05,Independent,36,"12th Pass",4240000,2702000,"","Hosiery Cloth Business"
"Minaxiben Rakeshkumar Solanki",Gujarat,"Ahmedabad East",898,0.08,Independent,32,Graduate,6963794,0,"","Beauty Parlour"
"Sharma Brijesh Kumar Ujagarlal",Gujarat,"Ahmedabad East",1337,0.12,Independent,38,Graduate,26800,0,"","Retail Labor (Colour Work)"
"Sheikh Salmabanu Mohammad Salim",Gujarat,"Ahmedabad East",1466,0.13,Independent,33,"8th Pass",140000,0,"","Social Worker, Housewife"
Nota,Gujarat,"Ahmedabad East",9008,0.81,"None of the Above",,,,,,
"Pramila Rani Brahma",Assam,Kokrajhar,446774,30.2,"Bodoland Peoples Front",69,Graduate,44714985,0,"","Social Worker"
"Biraj Deka",Assam,Kokrajhar,28128,1.9,"Communist Party of India  (Marxist)",26,"Post Graduate",1533900,248000,"","Social Service"
"Sabda Ram Rabha",Assam,Kokrajhar,147118,9.94,"Indian National Congress",50,"Graduate Professional",5327404,200000,"",Advocate
"Archana Mishra","Uttar Pradesh",Mirzapur,9206,0.83,"Satya Bahumat Party",33,"Post Graduate",11981000,2120000,"","House Wife"
"Urkhao Gwra Brahma",Assam,Kokrajhar,312435,21.12,"United People’s Party, Liberal",56,Graduate,15108266,0,"","Ex-Member of Parliament (Rajya Sabha)"
"Rajesh Narzary",Assam,Kokrajhar,13908,0.94,"Voters Party  International",45,"12th Pass",1257550,0,"",Cultivation
"Naba Kumar Sarania",Assam,Kokrajhar,484560,32.75,Independent,50,"12th Pass",13013994,175069,302|364|201|511|396|326|364A|506|153A|505|120B|34|417|503,""
"Prasanjit Kumar Das",Assam,Kokrajhar,9959,0.67,Independent,32,"10th Pass",496809,0,"","Self Employed  (Private Tuition)"
"Ranjoy Kr. Brahma",Assam,Kokrajhar,10788,0.73,Independent,30,"Post Graduate",102438,0,"",Cultivation
Nota,Assam,Kokrajhar,15988,1.08,"None of the Above",,,,,,
"Ashok Kumar, R.","Tamil Nadu",Nilgiris,4088,0.4,"Bahujan Samaj Party",48,"10th Pass",1826000,0,"","Real Estate"
"Raja, A.","Tamil Nadu",Nilgiris,547832,54.2,"Dravida Munnetra Kazhagam",55,"Graduate Professional",49591024,4301634,468|193|420|409|143|188|109|120B|471|503|504,ADVOCATE
"Thiyagarajan, M.","Tamil Nadu",Nilgiris,342009,33.84,"All India Anna Dravida Munnetra Kazhagam",59,Graduate,12467318,0,"","REAL ESTATE AND LIAISON WORK"
"Rajenthiran, N.","Tamil Nadu",Nilgiris,41169,4.07,"Makkal Needhi Maiam",55,"Graduate Professional",56013763,810117,"",ADVOCATE
"Arumukam, P.","Tamil Nadu",Nilgiris,1621,0.16,Independent,43,Illiterate,44000,0,450|307|143|341|188|147|148|427,NIL
"Ramaswamy, M.","Tamil Nadu",Nilgiris,40419,4.0,Independent,66,"Post Graduate",56129105,0,"","Retired Govt. servant"
"Subramani, M.","Tamil Nadu",Nilgiris,5229,0.52,Independent,56,"5th Pass",1486790,335000,"",Agriculture
"Nagarajan, A.","Tamil Nadu",Nilgiris,2199,0.22,Independent,36,"10th Pass",74000,188995,147|341|188,PHOTOGRAPHER
"Rajarathinam, M.","Tamil Nadu",Nilgiris,4747,0.47,Independent,55,"8th Pass",4692563,1167871,"",BUISNESS
"Raja, K.","Tamil Nadu",Nilgiris,3257,0.32,Independent,51,"10th Pass",1147696,0,"","Auto Driver"
Nota,"Tamil Nadu",Nilgiris,18149,1.8,"None of the Above",,,,,,
"Rajendra Dhedya Gavit",Maharashtra,Palghar,580479,48.3,Shivsena,51,Graduate,87616920,30223375,"","Retail & Wholesale Trading of LPG & Agriculture"
"Sanjay Laxman Tambda",Maharashtra,Palghar,13446,1.12,"Bahujan Samaj Party",43,"8th Pass",840700,0,"","Carpenter Work"
"Devram Zipar Kurkute",Maharashtra,Palghar,8213,0.68,"Ambedkarite Party of India",43,"12th Pass",2420000,0,"",Agricultural
"Baliram Sukur Jadhav",Maharashtra,Palghar,491596,40.9,"Bahujan Vikas Aaghadi",63,"8th Pass",20285716,0,332|324|142|147|148|149|323|341|353|427,Agriculture
"Comrad Shankar Badade",Maharashtra,Palghar,11918,0.99,"Marxist Leninist Party of India (Red Flag)",62,"5th Pass",81000,0,"",Farming
"Suresh Arjun Padavi",Maharashtra,Palghar,13728,1.14,"Vanchit Bahujan Aaghadi",34,"5th Pass",5790689,0,506|448|427|504|34|509|352,"Farming and Small Business"
"Sanjay Rama Kohkera",Maharashtra,Palghar,6185,0.51,"Bahujan Mukti Party",32,Graduate,3004847,0,"","Business (Computer Repairing)"
"Dattaram Jayram Karbat",Maharashtra,Palghar,13932,1.16,Independent,55,"8th Pass",752000,0,506|145|146|147|149|341|342|504|141|142|143,Job
"Bhondave Tai Maruti",Maharashtra,Palghar,5304,0.44,Independent,55,Literate,5493405,1500000,"","House Wife"
"Raju Damu Lade",Maharashtra,Palghar,10218,0.85,Independent,39,"8th Pass",1967312,0,"",Farming
"Vishnu Kakadya Padavi",Maharashtra,Palghar,9904,0.82,Independent,41,"10th Pass",3910000,0,143|147,Farming
"Swapnil Mahadev Koli",Maharashtra,Palghar,7539,0.63,Independent,49,"10th Pass",46205437,796000,"",Fishermen
Nota,Maharashtra,Palghar,29479,2.45,"None of the Above",,,,,,
"Abdul Hafeez Abdul Aziz",Maharashtra,Buldhana,6565,0.59,"Bahujan Samaj Party",39,"12th Pass",1166769,700000,"",Bussiness
"Jadhav Prataprao Ganpatrao",Maharashtra,Buldhana,521977,46.59,Shivsena,58,"12th Pass",116272966,735482,191|192|193|405|406|420|468|471|34,Farming
"Dr. Rajendra Bhaskarrav Shingne",Maharashtra,Buldhana,388690,34.69,"Nationalist Congress Party",58,"Graduate Professional",95350365,21940000,191|192|193|405|406|420|468|471|34,"Farming, Social Work"
"Pratap Pandharinath Patil",Maharashtra,Buldhana,4307,0.38,"Bahujan Mukti Party",50,"8th Pass",4996000,0,"",Farmer
"Siraskar Baliram Bhagwan",Maharashtra,Buldhana,172627,15.41,"Vanchit Bahujan Aaghadi",57,"8th Pass",43855736,1730992,143,"Farming , Payment"
"Ananta Datta Puri",Maharashtra,Buldhana,1895,0.17,Independent,34,"10th Pass",1699000,20000,"",Farmer
"Gajanan Uttam Shantabai",Maharashtra,Buldhana,1264,0.11,Independent,38,"10th Pass",2192924,113902,"","Private Service"
"Dinkar Tukaram Sambare",Maharashtra,Buldhana,4162,0.37,Independent,66,"10th Pass",31962000,0,"",Farmer
"Pravin Shriram More",Maharashtra,Buldhana,2245,0.2,Independent,,,,,,
"Wamanrao Ganpatrao Akhare",Maharashtra,Buldhana,1853,0.17,Independent,62,"5th Pass",3525622,0,"",Farmer
"Bhai Vikas Prakash Nandve",Maharashtra,Buldhana,4117,0.37,Independent,27,"12th Pass",0,0,420|506,"Business Labour"
